,user_id,username,bio,url
15,635203007,jewillyanto,"2 Corinthians 5:17 ✞
🇨🇦 #ExploreWithJW 
🍽 #JWDineout
📍The Unceded Coast Salish Lands (Vancouver)",https://www.instagram.com/jewillyanto/
16,6196437139,average_pedestrian,自知者不怨人， 知命者不怨天。,https://www.instagram.com/average_pedestrian/
17,17659121,farhadfaiz,"As for me and my house, we will serve the Lord!",https://www.instagram.com/farhadfaiz/
18,1652474399,rimamartinezdesign,Interior design studio based in Vancouver BC,https://www.instagram.com/rimamartinezdesign/
19,64589179525,lakelyn_peterson,empty,https://www.instagram.com/lakelyn_peterson/
20,52372210,bowen.wilcox,vancouver,https://www.instagram.com/bowen.wilcox/
21,3365786,danny__elle,Founder of Reflect Media Inc,https://www.instagram.com/danny__elle/
22,46966797133,lordragstoriches,empty,https://www.instagram.com/lordragstoriches/
23,4258091333,amarciaguilar,"🇨🇱 Chilena ♥️ 🌄 🌅
📍#vancouver 🇨🇦🍁",https://www.instagram.com/amarciaguilar/
24,234677395,stephentran_,#HolyMaTranmony,https://www.instagram.com/stephentran_/
25,35130143839,commercialpropertiesgroup,"Fraser Valley commercial real estate brokers. 
George Richmond PREC* & Rebecca MacLeod PREC* 
Licensed with Re/Max Commercial Advantage",https://www.instagram.com/commercialpropertiesgroup/
26,40141864697,defnotk0ra,empty,https://www.instagram.com/defnotk0ra/
27,57653845538,grfoxy,empty,https://www.instagram.com/grfoxy/
28,27667834,sgangji,✨ @sipwithsafana,https://www.instagram.com/sgangji/
29,301801541,inkariwood,"Digital strategist 🚀 @theequinoxdigital 
𝙿𝚎𝚛𝚞𝚊𝚗𝚊 👁
Vancouver 
🐰 @kkchinchillas
🪷 Creating my vision from the soul",https://www.instagram.com/inkariwood/
30,327941986,amandalcam,"Go - do what you love. 
Squamish, BC
📹Video Producer & Director @georgiastreetmedia 
Short Film: @nature_entwined
Freelance Photographer:",https://www.instagram.com/amandalcam/
31,7082240,sallydevries_,@stemariestudio,https://www.instagram.com/sallydevries_/
32,354250489,lynn.osler7,💫,https://www.instagram.com/lynn.osler7/
33,18479605,kasia604,@aspenswhistler,https://www.instagram.com/kasia604/
34,65175258523,jaylani_santiago,empty,https://www.instagram.com/jaylani_santiago/
35,61659303489,feifeiweddings,"Elevate your wedding ideas beyond expectations. 
DM to start your magical journey! ✨",https://www.instagram.com/feifeiweddings/
36,30544730,mbajurny,"Founder @fiftyfiveventures 
✨ Womxn led events and workshops for those wanting to learn more about AI ✨",https://www.instagram.com/mbajurny/
37,179221784,bat_wan,Vancouver ll Travel ll Food ll Nature ll Vizsla,https://www.instagram.com/bat_wan/
38,65910411776,alitzel_preston,empty,https://www.instagram.com/alitzel_preston/
39,3621862219,llamawstudio,Passionate about thoughtfully designed spaces + anything out of the ordinary. Full service architecture + interior design.,https://www.instagram.com/llamawstudio/
40,66336090498,eviepomroy,empty,https://www.instagram.com/eviepomroy/
41,3042520174,rhys_md,empty,https://www.instagram.com/rhys_md/
42,311823568,david_waizel,"Just trying to figure it out
Photography: @davidwaizel_photography",https://www.instagram.com/david_waizel/
43,28211618,logandparker,If you’re looking for my goodreads this isn’t it!,https://www.instagram.com/logandparker/
44,7932752837,cinnamonbodega,"she/her
Creative & Event Services
vancouver & toronto, canada",https://www.instagram.com/cinnamonbodega/
45,410013406,oqiu,@lovebirdmahu,https://www.instagram.com/oqiu/
46,58414915682,afghan.vancouver,"👈بزرگترین شبکه مجازی افغانهای مقیم  ونکور جهت نشر آخرین تحولات روز، فرصت های شغلی و رویداد های روز…
The Biggest Afghan vancouver social network
🇦🇫🇨🇦",https://www.instagram.com/afghan.vancouver/
47,389169111,lastnamekkim,"𝑨𝒔𝒉
Marketing & Branding @aykahfurniture",https://www.instagram.com/lastnamekkim/
48,73088771699,fiftyfiveventures,✨ Meetups and Workshops for Womxn in AI & Tech ✨,https://www.instagram.com/fiftyfiveventures/
49,471658182,coreys10,"Health, love, laughter & adventure.",https://www.instagram.com/coreys10/
50,17904879,chernyshowow,"Me, myself and I (that's all I've got)
Owner of @adjustment.bureau  
(film marketing agency)",https://www.instagram.com/chernyshowow/
51,2680735870,horsekicking,N/A,https://www.instagram.com/horsekicking/
52,47702230817,vulchh3,"Helping beautiful Humans find balance and self through energy healing and connection to their roots - Nature ~ Earth ~🌲🌿🌻
Energy work
Actor
Goof",https://www.instagram.com/vulchh3/
53,12076781,lucasberube,empty,https://www.instagram.com/lucasberube/
54,446103120,ryan_sangha,empty,https://www.instagram.com/ryan_sangha/
55,674928856,yvonnooo,"vancouver, bc 📷🪻☕️⛰️
youtube & @yvonneillustrations
↠ itsyvonneko@gmail.com",https://www.instagram.com/yvonnooo/
56,4663439491,sandhu_kavleen,empty,https://www.instagram.com/sandhu_kavleen/
57,2900664217,thenr1anton,empty,https://www.instagram.com/thenr1anton/
58,71890173108,vancandle_,"🫶 VanCandle | Crafting Light&Connection
🕯️ Candles inspired by warmth&home
💙💛Ukrainian roots, Canadian heart ❤️🤍
🎉 Events | Workshops  
📍Vancouver, BC",https://www.instagram.com/vancandle_/
59,59702254856,fruxfruit,"🇨🇦 Canadian brand 
🍓 Fruit-based snacks
✨ Gluten Free & Non-GMO
🍫 Belgian chocolate
⬇️ Visit our website",https://www.instagram.com/fruxfruit/
60,50534610615,ronaldsorange,"Locally made in Vancouver, BC
Lightly Sparkling ✨ 
Natural Flavours 🍊",https://www.instagram.com/ronaldsorange/
61,25430065,barbw11,empty,https://www.instagram.com/barbw11/
62,586548,rahim.rajani,"Passionate about real estate 🏡 , sartorial style 🪡, fashion 🧥, and travel ✈️ .",https://www.instagram.com/rahim.rajani/
63,39732707958,imstillgill,"Samples @aritzia
Woher kennst du meine Mutter?",https://www.instagram.com/imstillgill/
64,32747103,tng.stndrd,Professional Slacker,https://www.instagram.com/tng.stndrd/
65,232347623,nanisangarita,☀️🌸🫧,https://www.instagram.com/nanisangarita/
66,30937508,marwaffles_,🕊️,https://www.instagram.com/marwaffles_/
67,5875846,bjrmanucduc,empty,https://www.instagram.com/bjrmanucduc/
68,57866813045,workoutyvr,"working out in my 30s
vancouver",https://www.instagram.com/workoutyvr/
69,45065008743,realestate.vip.bc,"B.C. Canada 🍁 
REALTOR®/ Tradesman 
Down to  🌎 Middle Class Supporter
Making your dreams a reality through realty
ᴄᴏɴᴛᴀᴄᴛ ɪɴꜰᴏ ʙᴇʟᴏᴡ 📞🏡",https://www.instagram.com/realestate.vip.bc/
70,34709585679,lucienmariedesign,"Warm Modern Interiors
Home Renovations & New Construction
North Vancouver, BC",https://www.instagram.com/lucienmariedesign/
71,7112059705,brewhall,,https://www.instagram.com/brewhall/
72,67159869036,kamerakranm,I love fall 💪,https://www.instagram.com/kamerakranm/
73,26284326360,doralee5,empty,https://www.instagram.com/doralee5/
74,51674391964,656905b,empty,https://www.instagram.com/656905b/
75,31776452,amirrormirror,"Doing side quests & celebrating small victories.
👟 Community Team @runcrs @runcrswest
👍 Run Leader @averygoodrunclub",https://www.instagram.com/amirrormirror/
76,1972105956,schamaa86,empty,https://www.instagram.com/schamaa86/
77,24520773,jeffreyishii,empty,https://www.instagram.com/jeffreyishii/
78,238626859,halesco,👩🏻‍⚕️🌍🍷🐶🥾⛰️✈️ 🧘‍♀️ 🏝️,https://www.instagram.com/halesco/
79,29042661,dwcheng3,🚴🏸🏐,https://www.instagram.com/dwcheng3/
80,380624531,gailmharrison,"Reg Psychiatric Nurse Loves all things cycling & running, both trail & road, fur babies & friends & family! Life goal, never stop challenging myself!",https://www.instagram.com/gailmharrison/
81,652858480,robynelyse5,empty,https://www.instagram.com/robynelyse5/
82,39895546,agee1004,🐰☘🤓🇨🇦🇰🇷,https://www.instagram.com/agee1004/
83,8976916254,foodhunter.eats,"Main @vancouver.foodhunter 
Shop now and use your exclusive discount code: foodhunter15 for 15% OFF at",https://www.instagram.com/foodhunter.eats/
84,3290507,xo.ni_ko,empty,https://www.instagram.com/xo.ni_ko/
85,2993651465,__paris________ka__,"▫️🇨🇦
▫️𝔸𝕣𝕔𝕙𝕚𝕥𝕖𝕔𝕥                                                                                                              ᴬˢ ᵃᵇᵒᵛᵉ ,ˢᵒ ᵇᵉˡᵒʷ…♔",https://www.instagram.com/__paris________ka__/
86,1965234249,dcolon90,Sharing my adventures with you all,https://www.instagram.com/dcolon90/
87,1422604801,lanabech,empty,https://www.instagram.com/lanabech/
88,2161064216,claiiremcg,empty,https://www.instagram.com/claiiremcg/
89,3927272118,aum.1love,"World Traveler ✈
Bollywood Geek👳🏽‍♂️
Adidas Hats🧢
Lexus Rides🚘
Fine Wine🍷
HiⓀing ⛰
BeiⓃg HumaⓃ🕉♡
✈️🇨🇦🇫🇯🇦🇺🇮🇳🇭🇰🇯🇲🇲🇽🇳🇿🇹🇹🇺🇸🇦🇪🇩🇴🇨🇳🇪🇸🇫🇷🇬🇷🇶🇦+",https://www.instagram.com/aum.1love/
90,242685325,angela.c44,empty,https://www.instagram.com/angela.c44/
91,300520718,kristinaaadly,"† more of you and less of me
💍 @kareemaaadly",https://www.instagram.com/kristinaaadly/
92,48596640,zureman,empty,https://www.instagram.com/zureman/
93,66790499849,ghjconsultancy,"Traveller, diver, foodie, umm.... human",https://www.instagram.com/ghjconsultancy/
94,26466858272,winsy.chan,Live life to the fullest,https://www.instagram.com/winsy.chan/
95,2004989017,ta2makeupdesign,"🇨🇦🇭🇰Director, Programs & Administration, @acejointhealth
Creative arts, 📸, travel, food.
Unceded territory of the Coast Salish Peoples, Turtle Island.",https://www.instagram.com/ta2makeupdesign/
96,2226393899,deiterdoo,empty,https://www.instagram.com/deiterdoo/
97,1275758428,valpascalevez,"I teach politics @kpu_poli
I guide yoga practices @bodhihotyoga @studioversoyyt @oyfkensington 
My heart is on an island …",https://www.instagram.com/valpascalevez/
98,56062757268,mattw1957,"NJ/Van  
UBC Sauder",https://www.instagram.com/mattw1957/
99,46334540629,czethompson,Facilitator of cultural/fun events Curator of fine foods and beautiful things Curious Explorer,https://www.instagram.com/czethompson/
100,18408153,adrianlt,empty,https://www.instagram.com/adrianlt/
101,21317326,nodrogp,empty,https://www.instagram.com/nodrogp/
102,2034909333,jeff_skinner,empty,https://www.instagram.com/jeff_skinner/
103,11040327602,edflagdeals,Posting Deals that I find interesting for Canadians!,https://www.instagram.com/edflagdeals/
104,1729839284,lees_market,"Think Fresh. Think Local. Think Lee's. ⠀
Open Everyday from 9am to 7pm (except on holidays)
23320 Mavis Ave, Fort Langley, BC",https://www.instagram.com/lees_market/
105,2078657435,illuminated_scribblings,I am the lizard queen.,https://www.instagram.com/illuminated_scribblings/
106,543446461,rebeccamytong,empty,https://www.instagram.com/rebeccamytong/
107,532342694,noeleenssnaps,"🌴🇨🇦🇫🇯🤎
@theadventuresofbestie2.0",https://www.instagram.com/noeleenssnaps/
108,2006078454,saaaammie,empty,https://www.instagram.com/saaaammie/
109,42627448068,bedsidebusinessplan,"Hey dreamer 👋
Let’s turn your ideas into reality
Shop our guided journals👇",https://www.instagram.com/bedsidebusinessplan/
110,520030144,raejhow,empty,https://www.instagram.com/raejhow/
111,19194023,stephanierattray_,"North Vancouver 🏡
Mama to C 👧🏻& Dog mama to @lonsdalehugo 🐶
School Counsellor ✨💕",https://www.instagram.com/stephanierattray_/
112,71528437859,booksandreads1,My weekends are fully booked,https://www.instagram.com/booksandreads1/
113,482791185,dtylerjones,empty,https://www.instagram.com/dtylerjones/
114,50794355891,888aww,Seeking things that make me go ‘aww’.,https://www.instagram.com/888aww/
115,27852236,diyya.a,لآ اِلَهَ اِلّا اللّهُ مُحَمَّدٌ رَسُوُل اللّهِ,https://www.instagram.com/diyya.a/
116,9767736866,vancouver_kids,"Vancouver mom l Things to do in Vancouver 
@vancouver_kids for Features 📸",https://www.instagram.com/vancouver_kids/
117,32342267,mattlawrencedix,"@wallop.film
🇨🇦🇿🇼
Personal account",https://www.instagram.com/mattlawrencedix/
118,1453779717,tank_toys,"I like building things 
@woof_concept
@paragontearoom
@sunawellness 
Once you carry your own water, you realize the value of every drop",https://www.instagram.com/tank_toys/
119,41490140693,gift_moscow_,"Доставим ваше тепло и внимание за 3 часа🚚 💨  
◽️Корпоративные подарки /      Подарочные корзины 
◽️Отправка по всему РФ
▫️Декор
◽️Безнал 💳",https://www.instagram.com/gift_moscow_/
120,15496508,chrisbrownrealestate,"Real Estate Advisor & Personal Real Estate Corp.
Selling North & West Vancouver, Vancouver, Squamish
Quality Real Estate Services Since 2011 @stilhavn",https://www.instagram.com/chrisbrownrealestate/
121,1468000,vjponyo,"🗣🔮. 🧨🧮. 🇵🇸.🕊️
ethics, poetry, & dreams
supporting @elsewheredreams
ma philosophy U of T",https://www.instagram.com/vjponyo/
122,13944098,crabbybuoy,🦀 🚶🏽,https://www.instagram.com/crabbybuoy/
123,46750010525,chloemutlu,🧪👩‍🔬 💪🏻🏋️‍♀️📚💄💅🏻💃🏼👯‍♀️🪩,https://www.instagram.com/chloemutlu/
124,65142828444,official_tanveer_0507,empty,https://www.instagram.com/official_tanveer_0507/
125,291488557,lunaaqva,empty,https://www.instagram.com/lunaaqva/
126,65199544515,ean.lover.fp9,empty,https://www.instagram.com/ean.lover.fp9/
127,496605680,eljay604,empty,https://www.instagram.com/eljay604/
128,70718502368,jess.coast7,empty,https://www.instagram.com/jess.coast7/
129,49326871047,carelliastudio,✨ vancouver based photographer,https://www.instagram.com/carelliastudio/
130,58833298144,__kate_._rina__,empty,https://www.instagram.com/__kate_._rina__/
131,399356899,gocampleton,@sowleil.foods,https://www.instagram.com/gocampleton/
132,35810313770,zheinoooo,"WVSS 2024🎓
🇮🇷 🇨🇦",https://www.instagram.com/zheinoooo/
133,64775650468,dr.a.kadioglu,Doctor of Engineering International Business,https://www.instagram.com/dr.a.kadioglu/
134,8206302,heydanking,"Exploring Vancouver Island with friends and creating social media content for local companies!
————
⬇️ Watch my latest vlogs and livestream adventures",https://www.instagram.com/heydanking/
135,45213170926,itsmiguelbautista,"Founder and CEO of International Health Company @cfsrecovery 
🇵🇭📍Vancouver 
📖Published Author
Squeezing the most out of the lemon of life 🍋",https://www.instagram.com/itsmiguelbautista/
136,65454768918,manavkhannna12935,empty,https://www.instagram.com/manavkhannna12935/
137,4787819844,connordales_,"-Business Coach-consultant 💥
-Innovative Leader💥
-Change-making Entrepreneur💥
-Leadership and Operations Performance Coach💥",https://www.instagram.com/connordales_/
138,2966879187,borfya,KPU Brew,https://www.instagram.com/borfya/
139,4189771719,roninthemedic,"Flight♤Critical Care in
Hostile・Offshore・Remote  Environments, 
CMAS Divemaster & 2*Instructor, Global Traveler, Sailor",https://www.instagram.com/roninthemedic/
140,23498078,madisonfleischer,empty,https://www.instagram.com/madisonfleischer/
141,508327336,spinsociety,"A rhythm-based journey of intense cardio
📲 Start earning cashback with @NeoFinancial now!
👇 Book your next class",https://www.instagram.com/spinsociety/
142,330401789,farzanghanefard,empty,https://www.instagram.com/farzanghanefard/
143,37942611378,suninablacksky,"Creative Director @sunnysbridal , Stylist, Photographer, Producer, a forever work in progress….",https://www.instagram.com/suninablacksky/
144,4448815893,listingwithlau,"🙋🏻‍♂️🇲🇾 🇵🇭
Father 👦🏻🧒🏻 
Husband 👩🏻 @rinaari7
Realtor  🏡 @yvtrealestategroup @macdonaldrealtybc
""There's no better time than LAU""",https://www.instagram.com/listingwithlau/
145,176760980,jhallbom,empty,https://www.instagram.com/jhallbom/
146,778672369,zackmarkovitch,empty,https://www.instagram.com/zackmarkovitch/
147,36414171108,sitiomazatlan,empty,https://www.instagram.com/sitiomazatlan/
148,64968943139,sharon__traoels,empty,https://www.instagram.com/sharon__traoels/
149,209640578,redtruckbeer,,https://www.instagram.com/redtruckbeer/
150,65310659124,sardar_sumandeep_siingh,empty,https://www.instagram.com/sardar_sumandeep_siingh/
151,578281848,hanastoer,"Transportation Analyst & EIT with a love of baking 🧁, knitting 🧶, earrings 💎, all things floral 🌷, shopping small 🛍️, and sustainability 🌱",https://www.instagram.com/hanastoer/
152,53905159343,remix_beverages,,https://www.instagram.com/remix_beverages/
153,2228560936,brianyyng,@ubcuxhub @try.weave @bowlofbrian,https://www.instagram.com/brianyyng/
154,65770789000,raanjitchakote,empty,https://www.instagram.com/raanjitchakote/
155,1034286238,masoud_farahani_azim,"🇮🇷🇨🇦 
I'm a 💫DREAM CHASER 💫
that's ‼️WHY‼️
I'm a 💢MARVEL💢",https://www.instagram.com/masoud_farahani_azim/
156,49308506963,annaleakrebs,Health. Wellness. Entrepreneurship. Sustainability. Connect with me on Linkedin --> https://www.linkedin.com/in/krebs/,https://www.instagram.com/annaleakrebs/
157,3621639415,ave.lou,empty,https://www.instagram.com/ave.lou/
158,65246549280,mrganesh.704,empty,https://www.instagram.com/mrganesh.704/
159,65851747671,homeandkitchengoods,"Plastic is fantastic!
Elegant furniture & practical tableware
Upgrade your home with us!
 
The city of Lougheed Shopping Centre, Burnaby",https://www.instagram.com/homeandkitchengoods/
160,289212857,leetean_,"Creative Director & Co Founder @paradise_events_inc
BD & Strategy @albernicatering
Studio Space @alamode.bottega/
“Live a meaningful life…etc”",https://www.instagram.com/leetean_/
161,186241461,madi.kowalchuk,Naturopathic med student🩺,https://www.instagram.com/madi.kowalchuk/
162,33740799470,yiplf56,empty,https://www.instagram.com/yiplf56/
163,1463503337,alexaw87,🐶🐾🦴,https://www.instagram.com/alexaw87/
164,36687230,jaimelynnburke,"Recruiter 
Creator @birdsofparadiseclothing 
Dog mom @jacksparrowthesheepadood 🏴‍☠️",https://www.instagram.com/jaimelynnburke/
165,350725881,0bi.ka,"Never Stop Yourself. To Whom Much Is Given, Much Is Expected.",https://www.instagram.com/0bi.ka/
166,27787071,michelle.hy,"♒
@_solothedoggo",https://www.instagram.com/michelle.hy/
167,18567804,crisss.tiana,"🇸🇬 🇨🇦
vancouver",https://www.instagram.com/crisss.tiana/
168,7571099450,prisandbora,Living our best life 🥂.,https://www.instagram.com/prisandbora/
169,43254891258,zacisoffline,☯️,https://www.instagram.com/zacisoffline/
170,6227244227,bbq_barr,empty,https://www.instagram.com/bbq_barr/
171,2714805392,tklymwolfe,empty,https://www.instagram.com/tklymwolfe/
172,298387657,paustachio,"❤ Eat 🥕🍓🥜🍗
❤ Cook 🍳🍽🥘🥐
❤ Travel 🌏🚄🛫⛴",https://www.instagram.com/paustachio/
173,284750696,singingdivastar,Live. Travel. Create. Experience. Love. Be Yourself. Married.,https://www.instagram.com/singingdivastar/
174,68660761435,gurminderschattu,empty,https://www.instagram.com/gurminderschattu/
175,65299412299,ishwar.sagar.8925,empty,https://www.instagram.com/ishwar.sagar.8925/
176,3715455876,flasch9,empty,https://www.instagram.com/flasch9/
177,18598651,maritamatas,"Traveller. Enjoy, dance and love.",https://www.instagram.com/maritamatas/
178,7824774011,viktor.or.victor,🇺🇦,https://www.instagram.com/viktor.or.victor/
179,579447678,shashankkarnik,empty,https://www.instagram.com/shashankkarnik/
180,55086838,josue__galvez,"Follower Of Jesus ✝️ 
Drummer 🥁
Spray Painter 🔫
Avid Anime Fan 
📍Vancouver, BC 
•
•
“Creating Moments With Jesus
That Become The Movements Of Jesus“",https://www.instagram.com/josue__galvez/
181,486522556,rsnow_,empty,https://www.instagram.com/rsnow_/
182,337004770,poppajon1,empty,https://www.instagram.com/poppajon1/
183,63141608093,tsuki.yoake,"📍Vancouver, BC 🍁",https://www.instagram.com/tsuki.yoake/
184,22362524,edemaere,YYC,https://www.instagram.com/edemaere/
185,2295598,felicelam,"❤️ #luciddreaming #writing #yoga #meditation #health #technicalwriting #uxwriting #vaynernation 
📍Vancouver Canada
🥐 Food IG: @pandafoodie",https://www.instagram.com/felicelam/
186,61935722641,mpmp2108,Beautiful British Columbia 🇨🇦🇨🇦🇨🇦,https://www.instagram.com/mpmp2108/
187,35330380039,storesbyfify,empty,https://www.instagram.com/storesbyfify/
188,184209528,jesslsmith77,"Nash, Nacho, Sam 🐶 🐱 🐱 
Living life to its fullest  🌎 ✈️",https://www.instagram.com/jesslsmith77/
189,24928646,brandid123,Brandi  💜                                                     🏠Port Coquitlam. -RVT-                     Dog&Cat Ma-Mom-Wife-🩺👩🏼‍⚕️-🐈🐱🐕‍🦺🐾👩🏼‍🍼,https://www.instagram.com/brandid123/
190,12925344,leattsav_,empty,https://www.instagram.com/leattsav_/
191,68647946539,furanofoodie,empty,https://www.instagram.com/furanofoodie/
192,8471751344,dru_biz,empty,https://www.instagram.com/dru_biz/
193,3883825,renataguerra,"Digital marketing professional and fitness enthusiast. Experiencing a new lifestyle w/ my family 👨‍👩‍👧
I believe in God and his Mercy 
📍🇧🇷🇨🇦",https://www.instagram.com/renataguerra/
194,67130395476,wedsaturn,empty,https://www.instagram.com/wedsaturn/
195,62423319707,sundaymoveclub,"don’t sweat the tough stuff✨🪩
pop-up fitness classes & events 
📍vancouver/lower mainland
app + IRL events 📲 ⤵",https://www.instagram.com/sundaymoveclub/
196,13515576747,emy_tenshi,"📍 Montreal
When life gets blurry adjust your focus🎯",https://www.instagram.com/emy_tenshi/
197,60928328991,baemaxstudio,"#published Model 
Dancing | AI | Brand Ambassador & SIR 👩🏻‍💻
📍🇨🇦👩🏻‍💼🇹🇼 👶🏻
DM for rates and bookings 📥",https://www.instagram.com/baemaxstudio/
198,63542731291,ruedemasha,All the yummy food from all over the world 🌎,https://www.instagram.com/ruedemasha/
199,1275789679,kai_cherie,"Mom of 2, adventure seeker, lover of the outdoors and good food, runner, entrepreneur at ❤️
Development Operations Manager @theforumca",https://www.instagram.com/kai_cherie/
200,4060183532,alrickcelestine.realestate,"Residential | Commercial REALTOR® and some nice 🚗
📈Real Estate Investment Stratigest
📍Serving the GVRD
🏬Macdonald Realty
DM/Call/Text 604.836.5769",https://www.instagram.com/alrickcelestine.realestate/
201,28856782,allysonjhayward,"East Coast girl living in Vancouver 🇨🇦
Doggy mama to @winston.yvr 🐶",https://www.instagram.com/allysonjhayward/
202,400654474,thelisamichaud,"On a mission to create more GOOD RICH people
🏡100+ doors 🇨🇦
From $30k in credit card debt to multi-millionaire
Have fun, love, give & be a good human",https://www.instagram.com/thelisamichaud/
203,2302039742,brevy__001,For Family / Friends,https://www.instagram.com/brevy__001/
204,11182637,diana.ond,"Wellness, Mindset & Women’s club @hw.clb
✉️di.onichkina@gmail.com
🦢 I help women step into their main character era  — book your breathwork session ↓",https://www.instagram.com/diana.ond/
205,63919484372,bsidecw,Some Random B Side of Life 🎶 Archive Regularly,https://www.instagram.com/bsidecw/
206,62951482214,bookishbbb,empty,https://www.instagram.com/bookishbbb/
207,6210260916,lovenopeace,🍴孤独のグルメ🥢,https://www.instagram.com/lovenopeace/
208,8346731,lindaoldjam,Not a hot mess but a spicy disaster 🇪🇪🇸🇪🇨🇦,https://www.instagram.com/lindaoldjam/
209,58391106072,stepanenkoyoga,Building my fitness studio in Vancouver🤍@infinitystretchvan,https://www.instagram.com/stepanenkoyoga/
210,473959764,marieadrim,Art @msmcdraws,https://www.instagram.com/marieadrim/
211,292348533,h_s_yuen,empty,https://www.instagram.com/h_s_yuen/
212,3698015787,rocurae,Rae - ✝️Mom of 3 - Realtor - Life's Simple Pleasures,https://www.instagram.com/rocurae/
213,1420281650,yywing_l,🎭 Old friends and old memories,https://www.instagram.com/yywing_l/
214,44596934525,wayan_jangki,empty,https://www.instagram.com/wayan_jangki/
215,504223732,justino__jo,empty,https://www.instagram.com/justino__jo/
216,58143283481,chyahaze,empty,https://www.instagram.com/chyahaze/
217,63455809828,jess.naturetour,Exploring,https://www.instagram.com/jess.naturetour/
218,4178440562,bellajargiat,empty,https://www.instagram.com/bellajargiat/
219,2486375,paoovaldes,✨🍓🦢🌷🍒🍵🪷🌞🌝,https://www.instagram.com/paoovaldes/
220,58463083790,tee.takesphotos,"A glimpse into the way I see things..
Prairie girl heart with a west coast spirit",https://www.instagram.com/tee.takesphotos/
221,21777660,jessicajayareddy,empty,https://www.instagram.com/jessicajayareddy/
222,67557816551,beamfitclub,"💜 All-in-One Fitness and Pilates Solution
Invest in yourself today 
😊 Keep smiling as you transform into a healthier, happier you  
💪🏼 #BeamFitClub",https://www.instagram.com/beamfitclub/
223,769989361,tiffany_jag,|  Do what makes you happy,https://www.instagram.com/tiffany_jag/
224,44136104388,orellooo_o,dumps for @aurel_sant,https://www.instagram.com/orellooo_o/
225,50983819843,summermoonbc,"🇨🇦 Traveling is a passion, family is everything",https://www.instagram.com/summermoonbc/
226,5459086225,carol.kaesbauer,🍩🍩🍩@leesdonuts.ca,https://www.instagram.com/carol.kaesbauer/
227,49575949334,eateatsang,empty,https://www.instagram.com/eateatsang/
228,5740811192,b.b.r.e.n.d.a.n,empty,https://www.instagram.com/b.b.r.e.n.d.a.n/
229,1993265688,hanidoustdar,certified health coach & yogi,https://www.instagram.com/hanidoustdar/
230,1472692435,aiscahill11,💜🌼🇮🇪,https://www.instagram.com/aiscahill11/
231,62979545287,well.byrobyn,"Guiding souls to balance | Yoga Teacher & Holistic Health Coach | Living with ADHD & OCD | Healing through breath, movement & mindfulness",https://www.instagram.com/well.byrobyn/
232,146026668,kristineosi,boy mom • dog mom,https://www.instagram.com/kristineosi/
233,54913051041,wanglek_diamond,empty,https://www.instagram.com/wanglek_diamond/
234,1769999231,superhulya,"I run presentation agency, teach and speak from stage. 
Founder at @ochi_design & educator at @thefuturishere
📍Vancouver, BC",https://www.instagram.com/superhulya/
235,2211654808,julifma,empty,https://www.instagram.com/julifma/
